26	0	0.2701670.03949230.0903981
26	1	0.32240.1093640.0794658
26	2	0.3112890.03949230.0324411
26	3	0.2699630.09742010.0324411
27	0	0.1089140.7036970.0106651
27	1	0.05120990.6638530.0106651
27	2	0.1161980.6264690.0106651
27	3	0.09423640.6522860.0451782
28	0	0.01329590.5922550.0968783
28	1	0.01329590.5542390.0310173
28	2	0.01329590.6287740.0310173
28	3	0.05632240.6172080.0655303
29	0	0.03337840.6285070.0106651
29	1	0.03337840.5539720.0106651
29	2	0.09836690.5911230.0106651
29	3	0.07640490.616940.0451782
30	0	0.01850620.5066540.0566648
30	1	0.01850620.4673030.122287
30	2	0.07839340.529520.108553
30	3	0.01850620.544670.122526
31	0	0.1218950.4670760.0160344
31	1	0.05825470.5063960.0160344
31	2	0.1181420.5292620.0679228
31	3	0.1232430.5435470.0160344
32	0	0.03180210.5382720.0470517
32	1	0.03180210.5762880.112913
32	2	0.09168930.5611390.0989401
32	3	0.07482860.6012410.0815647
33	0	0.1117720.5608710.0785879
33	1	0.05188460.5380050.0266995
33	2	0.09491110.6009740.0612126
33	3	0.1168730.5751570.0266995
34	0	0.09087470.8027360.0154854
34	1	0.0331710.8612480.0655973
34	2	0.08281080.8615450.0154854
34	3	0.0331710.8374270.0154854
35	0	0.01533960.8950010.0655973
35	1	0.01533960.9457160.0154854
35	2	0.06497940.8952980.0154854
35	3	0.01533960.871180.0154854
36	0	0.3186320.2394710.0145314
36	1	0.289710.160120.0145314
36	2	0.3662210.1678140.0145314
36	3	0.3421480.1720640.0615561
37	0	0.1669830.2070770.0388379
37	1	0.1766340.1619470.110369
37	2	0.2163250.1583130.0388379
37	3	0.2257470.1990550.0929884
38	0	0.2664490.2610610.0167334
38	1	0.1881860.2304750.0167334
38	2	0.2375270.181710.0167334
38	3	0.2469490.2224530.070884
39	0	0.2979010.2496830.0312649
39	1	0.2689790.1703320.0312649
39	2	0.3214160.1822760.0782896
39	3	0.2784010.2110750.0854154
40	0	0.2603080.0699830.107132
40	1	0.2601040.1279110.0491746
40	2	0.2695260.1686530.103325
40	3	0.3125420.1398550.0961992
41	0	0.2316350.1253430.0567475
41	1	0.2318390.06741510.114705
41	2	0.2410570.1660850.110898
